"","pvalSubfieldCA1DG","padjSubfieldCA1DG","pvalSubfieldCA3DG","padjSubfieldCA3DG","pvalSubfieldCA1CA3","padjSubfieldCA1CA3","pvalTreatmentventraldorsal","padjTreatmentventraldorsal"
"2810004N23Rik",0.752706499421845,0.850868659063043,0.553586082844011,0.716062073435539,0.363968397659092,0.738794937904854,0.387338245100218,0.781818214628428
"2810006K23Rik",0.727474256601598,0.833035393196307,0.534617826867779,0.699211420867642,0.332262669416919,0.701658006100327,0.406814027518363,0.800482494216178
"2810008D09Rik",0.00280761673836812,0.0101516204303512,0.000111029079609294,0.000529950904707919,0.379887887371664,0.754953170744286,0.207391868743747,0.575429012436374
"2810008M24Rik",0.0869869622001548,0.184380189694521,0.0192720407687391,0.0521917222225136,0.529351548291186,0.875131377788121,0.0726090061932634,0.313054567200696
"2810011L19Rik",0.288067488657601,0.459944005374064,7.61590315430217e-15,1.74161775814832e-13,1.89776722340737e-11,7.99595358571312e-10,0.509320426850956,0.862560215332672
"2810021B07Rik",0.84947335646357,0.918670518791845,0.3344888201397,0.50195481504091,0.438018865828541,0.807782134041619,0.513432603333748,0.865545719441724
"2810021J22Rik",0.589432085301139,0.749191681854455,0.635361936272967,0.786948030550365,0.947800662171395,1,0.454346187541194,0.831885119568326
"2810025M15Rik",1.49089003001975e-06,1.1726879361649e-05,3.27602183508744e-09,3.52204357535504e-08,0.268509434889142,0.628895410386866,0.482924712866331,0.848952566366229
"2810029C07Rik",0.216676646981884,0.371753608342835,0.049812052982397,0.116019242793765,0.46741993742213,0.831885654410121,0.945574540265884,0.985000728459609
"2810030E01Rik",0.10539237455831,0.21445455547959,0.410818326499569,0.578958272469385,0.0146122352172737,0.0817484335525198,0.204498625847242,0.570774939109057
"2810032G03Rik",0.834956645598401,0.909037469195827,0.394276012888819,0.566880212375719,0.519458943588317,0.86816138233701,0.644962022885359,0.912462906168458
"2810046L04Rik",0.000138082099772175,0.000696860508353586,6.17560561325705e-06,3.85324971105847e-05,0.478362827095592,0.841224515673564,0.25028865865762,0.636285036216879
"2810055F11Rik",0.000163200566580842,0.000809928049406875,0.291732932033481,0.455987037902443,0.00658861939622831,0.0421474639449755,0.420889688848215,0.813152535881055
"2810055G20Rik",0.1954292526709,0.343995741662944,0.853504732031752,0.914639003521337,0.266577208239554,0.62658009578279,0.998322132164909,0.99975871453209
"2810403A07Rik",0.161097546663175,0.296560201696144,0.03590772174108,0.0881105112940608,0.485866375782456,0.846791913983633,0.729311966233609,0.915776582071457
"2810403D21Rik",0.267157740438314,0.435585287294004,0.269038829531532,0.427839521678277,0.996618294722807,1,0.878839278110914,0.967135154078572
"2810405K02Rik",0.0143404740090009,0.0413984291915246,0.00134077680440464,0.00501099716009537,0.447633406560946,0.816631122699496,0.0741901111942752,0.317185737718053
"2810407C02Rik",0.00814609641575107,0.0254721334863114,0.000576088009344534,0.00236414633843329,0.425559245925066,0.797908579976856,0.127159192723619,0.445491555090336
"2810408A11Rik",0.23053527662719,0.390505736647553,0.501922954663433,0.667393584147808,0.597363507387874,0.91451841577374,0.000513012710824401,0.00615931342151835
"2810408I11Rik",0.232624018384064,0.392981570956328,0.0284800546941456,0.0725758937448086,0.299712879664631,0.669563928291272,0.726419298640616,0.915104082785452
"2810408M09Rik",0.69043171694327,0.828192052502331,0.983147554917594,0.999225067304303,0.674767656606074,0.949352696574066,0.354664394579651,0.748747418368029
"2810410L24Rik",0.867420427097253,0.930164023491453,0.967535105251218,0.98951611381659,0.899457992811012,0.998134397389696,0.579653876743464,0.903394020812856
"2810417H13Rik",0.736043829143644,0.839107819531313,0.195244880054419,0.337714711233187,0.102589677363605,0.359185942687745,0.508865005016565,0.862088635694034
"2810422J05Rik",0.393434474733121,0.573435780005267,0.1539458277069,0.286758915787595,0.567057727600445,0.898311685948519,0.830222824096764,0.951554543396346
"2810422O20Rik",0.459960736308609,0.636683740657207,0.27225128640298,0.43149218204703,0.719399653873317,0.967817387403366,0.85115568488952,0.958703612748266
"2810425M01Rik",0.134479304740568,0.258944632778647,0.387868444526844,0.560522883470758,0.515885885506509,0.86603275690267,0.135070045794347,0.461342325625797
"2810428I15Rik",0.543702122709112,0.708753471780066,0.37982214130538,0.552002062860223,0.786193124953993,0.989327800214313,0.756812724556333,0.924924306208665
"2810429I04Rik",0.120702472585973,0.238210758461543,0.00256792836153594,0.00894293011419327,0.143098865418358,0.444916624193522,0.000254596457838177,0.00337258094998961
"2810432D09Rik",0.000202321368598229,0.000982293235609016,2.48314044791926e-06,1.67236339016038e-05,0.319838954781946,0.691189570631466,0.398249515752533,0.791947143989577
"2810432L12Rik",0.831335015151095,0.906522080029867,0.532220028884744,0.696898786547144,0.402189580560408,0.777699754708704,0.533566535945541,0.878279905341681
"2810442I21Rik",NA,NA,NA,NA,NA,NA,NA,NA
"2810442N19Rik",0.696698443056815,0.828353272998519,4.09477944798485e-07,3.17155986608802e-06,4.55589148857868e-08,1.13338101566644e-06,0.917771485104728,0.9765767878794
"2810453I06Rik",0.276961746830477,0.447379608065487,0.244601684886362,0.398933207054625,0.939048358061572,0.999589899169337,0.180847845662293,0.533454604991742
"2810455O05Rik",0.0322020569284643,0.0819835411969393,0.0101903310112215,0.0301358967318493,0.668810099072052,0.947534284278741,0.807955058719819,0.944928558945159
"2810459M11Rik",0.0145158395491107,0.0418069048957649,9.49295758317923e-20,3.61238929375724e-18,6.78576110104441e-11,2.60278545817948e-09,2.29241913597035e-08,8.86311096895203e-07
"2810468N07Rik",0.926666306526169,0.966136093194246,0.094530898472541,0.195467402286166,0.113908456926666,0.385196230790823,0.231566794946234,0.613502456332061
"2810474O19Rik",0.0417738660229648,0.101723692663953,0.146932111738253,0.276556970823076,0.558247245406612,0.893223426151264,0.883786433247365,0.968498383849778
"2900002K06Rik",0.5123105219953,0.682850645419004,0.880903440294814,0.934225365877762,0.613116107161299,0.921642328860579,0.585768896719156,0.906381497938608
"2900005J15Rik",0.062269741263978,0.140884446506381,0.00160510528952613,0.00588131348236454,0.194114495212659,0.529159768805354,0.169463430053101,0.51347766221275
"2900006K08Rik",0.120494917180798,0.237889513556167,0.0232367770645067,0.0611151676515608,0.47310578252854,0.836976464772789,0.483939832303825,0.848952566366229
"2900008C10Rik",5.9757961347996e-07,5.05348589914969e-06,2.72998838418244e-07,2.17394236300384e-06,0.857861559978573,0.998134397389696,0.43880001029504,0.822871427255235
"2900010M23Rik",0.153518830921186,0.285799217913189,0.00418035601135354,0.0137523927897851,0.150563811695438,0.459171403852503,0.29674896303511,0.69118828224642
"2900011O08Rik",0.205970274305957,0.358090741392554,0.51476684251364,0.679824111975318,0.539653282902039,0.88126740414543,0.627666302170749,0.912462906168458
"2900026A02Rik",8.29595903321395e-19,3.23559613828608e-17,1.58542680327775e-25,1.16963191942962e-23,0.112330028697979,0.381803124903721,0.000450929104092807,0.00551242441803792
"2900041M22Rik",2.97825456437734e-18,1.12426119589819e-16,1.22522071366427e-15,3.05590995357586e-14,0.428770284597146,0.800304229883924,0.582260166596982,0.905040210026942
"2900052L18Rik",0.994878388354911,1,0.255446222632997,0.411692737610091,0.25797606082972,0.614160367368479,0.640702941527167,0.912462906168458
"2900053A13Rik",0.00887538128819659,0.0274275846420437,0.00806641376992095,0.0245136990435334,0.974012839985596,1,0.848460699544341,0.957996592381563
"2900053O20Rik",9.3025752340566e-05,0.000490957641283071,2.60833586641011e-08,2.43448895335563e-07,0.0332682314429678,0.157429293790697,0.0511875465927855,0.245252159554221
"2900055J20Rik",0.0214315972365321,0.0581626384364901,8.99052078309973e-08,7.70416011030642e-07,0.00231355505944366,0.0171799084726524,0.0899191001805969,0.362017269859321
"2900056M20Rik",0.0988539321827613,0.203856414118443,0.0986685725101078,0.202220687991711,0.999121254052664,1,0.214990684010467,0.587539662528887
"2900060B14Rik",0.0477100052595845,0.113388165470914,0.406989144595804,0.576515557948371,0.241980704025292,0.593033187743506,0.720095179370325,0.912462906168458
"2900064A13Rik",0.0930691788690498,0.194903319066256,0.0860229837701704,0.181899028387286,0.970191490852788,1,0.949679321118455,0.986277248786805
"2900072N19Rik",2.22264771389935e-07,2.0283278822133e-06,2.25923882560877e-07,1.81787060539477e-06,0.997241364606731,1,0.608865012008456,0.912462906168458
"2900076A07Rik",0.884842278885841,0.941591192164322,0.785562440007648,0.864590156178752,0.898661436818333,0.998134397389696,0.84612889824212,0.956927707097196
"2900079G21Rik",2.6207730281036e-06,1.96756837680989e-05,0.00525377704677118,0.0168686805128529,0.0507802476116068,0.218839227341425,0.090422810418705,0.363294615220389
"2900089D17Rik",0.520201388581169,0.689408946347367,0.0833705274967335,0.177479215804268,0.0176543342314663,0.0951397161004432,0.675093616930502,0.912462906168458
"2900092E17Rik",0.000103613931615922,0.000539270575483592,0.000108133636758536,0.000518325410949867,0.992299087530199,1,0.639862590154405,0.912462906168458
"2900097C17Rik",0.509998872355251,0.680793538379431,0.759642428646779,0.863513462718769,0.724010796796136,0.968890966791235,0.438518841858902,0.822774462313138
"3000002C10Rik",0.0233026707753495,0.0624293726529564,0.0555979690641571,0.12712728824728,0.722735874579286,0.968493233003281,0.279850008894363,0.671488397157437
"3010001F23Rik",0.133601950571412,0.257730432918621,0.376303953798598,0.548503605631492,0.538290361530235,0.880908302877303,0.670736683523567,0.912462906168458
"3010003L10Rik",0.721594430807962,0.828353272998519,0.405531661715955,0.575089848518675,0.23133834399341,0.581720543334696,0.72000840060061,0.912462906168458
"3010026O09Rik",0.00287006919794752,0.0103519629417144,0.0961110261857533,0.198096532777422,0.187631120080118,0.518489841725411,0.535418437841595,0.87922733775076
"3010027C24Rik",NA,NA,NA,NA,NA,NA,NA,NA
"3100002H09Rik",NA,NA,NA,NA,NA,NA,NA,NA
"3100003L05Rik",1,NA,0.405516718318174,NA,0.23134861058464,NA,0.720046966329586,NA
"3110001D03Rik",0.237642567855792,0.399235266588118,0.383170836345877,0.555377969005526,0.757351889984892,0.98065556865709,0.22381788872431,0.601146158467526
"3110001I22Rik",0.0322367632042128,0.082060786929722,0.141930531193204,0.269168952834152,0.501034118429958,0.855874019727541,0.182749535375284,0.537680423723809
"3110002H16Rik",0.592125112496251,0.751458853022144,0.0907779501294706,0.189477444958586,0.0258837865180759,0.129823472103556,0.977996479671382,0.99373004378641
"3110003A17Rik",NA,NA,NA,NA,NA,NA,NA,NA
"3110004A20Rik",NA,NA,NA,NA,NA,NA,NA,NA
"3110007F17Rik",2.12746311791701e-05,0.000132023542844314,2.98812326139718e-05,0.000162119789794879,0.928395514696221,0.998134397389696,0.651673818009507,0.912462906168458
"3110009E18Rik",0.944247876030935,0.976567845156604,0.901207425975256,0.948030429805155,0.846026003722512,0.998134397389696,0.0976776141717109,0.382044558360088
"3110021A11Rik",0.0247691599741311,0.0656749560442442,0.0385894021443632,0.0936643058476886,0.850646110843562,0.998134397389696,0.557157198921192,0.890764126328627
"3110035E14Rik",2.02059032270043e-15,5.52108684250658e-14,0.812119428616168,0.884666191333125,2.84772313623525e-16,2.02335457521069e-14,0.126739338660846,0.444656176257909
"3110039M20Rik",0.00413533394426911,0.0141939278470541,0.654842426819257,0.802610160233733,0.000909543538138004,0.00756839275144653,0.186630958723161,0.543601025662111
"3110040N11Rik",0.0184054302262039,0.0511083726473276,0.00286661986571599,0.00985832568572268,0.531754138342861,0.877025117327527,0.304307161595827,0.69786152181432
"3110043A19Rik",0.90929532215452,0.955123359288306,0.000696345974749205,0.00279977902355313,0.00103222986127632,0.00845409867242684,0.00272590370999321,0.024751047740679
"3110043O21Rik",0.645051792922033,0.79319261218873,0.144274462461208,0.272621518130922,0.317443168367196,0.687805814539879,0.943815716837259,0.983936853037045
"3110045C21Rik",1.45798112628694e-07,1.38008998958047e-06,2.81908169818553e-08,2.6235581487947e-07,0.745778839135927,0.977320963721831,1.50375074486262e-07,4.85938424782636e-06
"3110047P20Rik",0.185661302068267,0.331709448544131,3.8957431752255e-20,1.54346779504047e-18,3.51438612561723e-15,2.31744879619041e-13,0.00243585367155042,0.0227105476764744
"3110052M02Rik",0.000472242612178791,0.00210471523621363,2.50263937103272e-05,0.000138233852809051,0.470576934664671,0.834957508014029,0.248644426716153,0.633675817288903
"3110053B16Rik",0.758977769446388,0.85489267379924,0.396447285308315,0.569271008744643,0.588242300109134,0.909372084665846,0.591266791647742,0.909275092893055
"3110056K07Rik",1.3580819848117e-05,8.76436087623587e-05,0.00351034677886243,0.0117694109745771,0.15027956219344,0.458724313575568,0.718352768251536,0.912462906168458
"3110056O03Rik",0.157052171015587,0.290621494529189,0.000234653608346476,0.00104856236451877,0.0235220142171513,0.120168846842995,0.799146783330074,0.941160199239236
"3110057O12Rik",0.15634963747513,0.289692177695147,0.0869515355937911,0.183359086393434,0.768431615603467,0.984019826941162,0.105734004915536,0.401026312615149
"3110062M04Rik",0.129095761559842,0.250839402745579,0.10803894146857,0.217172248699662,0.928305847998459,0.998134397389696,0.666568444178285,0.912462906168458
"3110067C02Rik",0.00902703760819924,0.0278104359220809,0.0283698706944496,0.0723525642677651,0.649993528483876,0.93854519164053,0.515696311346558,0.86740253110911
"3110070M22Rik",1.87334396458438e-25,1.34416004542831e-23,5.73922698108933e-23,3.18469208993876e-21,0.510449728917871,0.862209799481587,0.589062435238524,0.908538120394007
"3110079O15Rik",0.85838103439627,0.925110649866163,0.000820233630694264,0.00322977475644541,0.000430314636755015,0.00388271243238886,0.001189789313537,0.0125727953164761
"3110082D06Rik",4.06156213985618e-12,7.48561830070161e-11,4.81544322887541e-07,3.68380450425093e-06,0.0564236564470782,0.236202001806909,0.57776175357543,0.902501839408985
"3110082I17Rik",0.251713984278024,0.41746547776291,0.580869521489242,0.740802929942731,0.552368363881194,0.890320618334746,0.995512340574969,0.998987071086087
"3110083C13Rik",0.00183808679411203,0.00704468779663856,0.00667425587683732,0.0207747812655193,0.654373564969291,0.940295745782365,0.904549646948817,0.973988064996047
"3200002M19Rik",0.184481903170731,0.329903720017192,0.287705561724063,0.45090107366082,0.791729674221414,0.992220374395201,0.457751774380548,0.831885119568326
"3222401L13Rik",NA,NA,NA,NA,NA,NA,NA,NA
"3230401D17Rik",0.63608461624357,0.78691221082173,0.338850503770712,0.506841175336368,0.152683499742637,0.463709903398181,0.958052226207039,0.988228922571345
"3300002A11Rik",1.98723508782837e-05,0.000123948349091193,1.63790940839856e-10,2.16161382170763e-09,0.0381938207010258,0.175142180899798,9.27050947293165e-05,0.00140034998131431
"3300002I08Rik",0.472444880526377,0.648598646883124,0.243342771797747,0.397316328456034,0.0593453842538092,0.245981124070215,0.978112490947382,0.99373004378641
"3425401B19Rik",0.721588457295029,NA,0.784009166005176,NA,1,NA,0.719991156679658,NA
"3632451O06Rik",1.83819602388616e-22,1.00747075956373e-20,1.98675466182451e-30,1.9924458861162e-28,0.0762116102619637,0.293139144145847,0.939425218471572,0.982167604203083
"3632454L22Rik",5.60678533523095e-15,1.45986090743777e-13,0.280262604965714,0.441789313026183,1.39460550094653e-18,1.20417618478589e-16,1.24822269930714e-16,1.68908802213187e-14
"3830406C13Rik",0.00151458490700515,0.00594667536900371,0.00035112178461912,0.00151452732142499,0.687156502301135,0.954955479681913,0.254295296645156,0.641781913020011
"3830408C21Rik",NA,NA,NA,NA,NA,NA,NA,NA
"3830417A13Rik",NA,NA,NA,NA,NA,NA,NA,NA
"3830431G21Rik",0.950892301473491,0.980302954505081,0.0130749962652142,0.0373696085923555,0.0154879500274084,0.085868263109055,0.325769606532835,0.719966718033211
"3930402G23Rik",0.721563670713386,0.828353272998519,0.784013802135939,0.863513462718769,0.934438056688477,0.998134397389696,0.719955122424778,0.912462906168458
"4430402I18Rik",1.01117716695606e-08,1.16050790974402e-07,1.57773041811064e-05,9.08197285522284e-05,0.156320294061356,0.469409431952076,0.0139734990547081,0.0904910610103166
"4631405J19Rik",0.561561369899508,0.724855272778141,0.902680639211108,0.949009866667206,0.481424316711484,0.843401429443777,0.89010453836467,0.970227936991799
